Code HB ,Locality,PracticeID,BNFCode,BNFName,Items,NIC,ActCost,Quantity,DDD,ADQ,Period,Health Board,date
7A1,6A7,W94024,1502010J0AAELEL,Lido_Medic Plastr 5%,2,96.56,89.2754,40,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6A7,W94031,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B1,W94006,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B1,W94006,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B1,W94009,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B1,W94026,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B1,W94026,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B1,W94029,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,24.14,22.3251,10,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B1,W94633,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91004,0407030ACBBAAAA,Versatis_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91004,1502010J0AAELEL,Lido_Medic Plastr 5%,10,603.5,557.94,250,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91006,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91006,1502010J0AAELEL,Lido_Medic Plastr 5%,2,108.63,100.4317,45,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91010,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91010,1502010J0AAELEL,Lido_Medic Plastr 5%,9,615.57,569.0838,255,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91019,0407030ACBBAAAA,Versatis_Medic Plastr 5%,3,120.7,111.6005,50,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91019,1502010J0AAELEL,Lido_Medic Plastr 5%,19,567.29,524.5836,235,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91020,1502010J0AAELEL,Lido_Medic Plastr 5%,2,217.26,200.8384,90,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91022,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91024,1502010J0AAELEL,Lido_Medic Plastr 5%,11,615.53,569.0717,255,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91025,0407030ACBBAAAA,Versatis_Medic Plastr 5%,2,217.26,200.8384,90,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91025,1502010J0AAELEL,Lido_Medic Plastr 5%,3,217.26,200.8509,90,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91026,0407030ACBBAAAA,Versatis_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91026,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91030,0407030ACBBAAAA,Versatis_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91030,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.4,66.9318,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91054,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B4,W91059,1502010J0AAELEL,Lido_Medic Plastr 5%,4,241.4,223.176,100,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B5,W00019,1502010J0AAELEL,Lido_Medic Plastr 5%,1,12.07,11.1688,5,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B5,W00076,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B5,W91005,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B5,W91013,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B5,W91015,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B5,W91021,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B5,W91021,1502010J0AAELEL,Lido_Medic Plastr 5%,9,748.32,691.7846,310,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B5,W91036,1502010J0AAELEL,Lido_Medic Plastr 5%,3,217.26,200.8509,90,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B5,W91039,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,144.84,133.8881,60,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B5,W91040,1502010J0AAELEL,Lido_Medic Plastr 5%,7,434.52,401.7143,180,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B5,W91051,1502010J0AAELEL,Lido_Medic Plastr 5%,1,24.14,22.3251,10,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6B5,W91636,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6C1,W91003,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,132.77,122.7318,55,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6C1,W91003,1502010J0AAELEL,Lido_Medic Plastr 5%,7,506.94,468.6521,210,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6C1,W91009,0407030ACBBAAAA,Versatis_Medic Plastr 5%,4,289.68,267.8012,120,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6C1,W91009,1502010J0AAELEL,Lido_Medic Plastr 5%,5,325.89,301.2826,135,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6C1,W91023,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6C1,W91023,1502010J0AAELEL,Lido_Medic Plastr 5%,1,289.68,267.7637,120,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6C1,W91027,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6C1,W91027,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6C1,W91028,0407030ACBBAAAA,Versatis_Medic Plastr 5%,3,217.26,200.8509,90,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6C1,W91028,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6C1,W91033,0407030ACBBAAAA,Versatis_Medic Plastr 5%,3,434.52,401.6643,180,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6C1,W91057,1502010J0AAELEL,Lido_Medic Plastr 5%,2,289.68,267.7762,120,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6C1,W91615,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,24.14,22.3251,10,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6C1,W91615,1502010J0AAELEL,Lido_Medic Plastr 5%,5,60.35,55.844,25,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A1,6C1,W91622,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,BETSI CADWALADR UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A5,W00141,0407030ACBBAAAA,Versatis_Medic Plastr 5%,3,217.26,200.8509,90,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A5,W00141,1502010J0AAELEL,Lido_Medic Plastr 5%,3,217.26,200.8509,90,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A5,W00143,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A5,W98001,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A5,W98010,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A5,W98010,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A5,W98031,1502010J0AAELEL,Lido_Medic Plastr 5%,5,265.54,245.5011,110,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A5,W98035,0407030ACBBAAAA,Versatis_Medic Plastr 5%,2,96.56,89.2754,40,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A5,W98035,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A5,W98036,0407030ACBBAAAA,Versatis_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A5,W98036,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A5,W98046,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W00036,1502010J0AAELEL,Lido_Medic Plastr 5%,1,12.07,11.1688,5,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98003,1502010J0AAELEL,Lido_Medic Plastr 5%,4,144.84,133.9256,60,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98004,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98012,0407030ACBBAAAA,Versatis_Medic Plastr 5%,6,181.05,167.4195,75,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98012,1502010J0AAELEL,Lido_Medic Plastr 5%,8,458.66,424.0394,190,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98013,0407030ACBBAAAA,Versatis_Medic Plastr 5%,5,325.89,301.2826,135,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98013,1502010J0AAELEL,Lido_Medic Plastr 5%,5,362.1,334.7515,150,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98015,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98015,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98016,1502010J0AAELEL,Lido_Medic Plastr 5%,2,205.19,189.6821,85,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98021,0407030ACBBAAAA,Versatis_Medic Plastr 5%,6,398.31,368.2329,165,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98021,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98023,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98027,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98027,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98028,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,144.84,133.8881,60,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98028,1502010J0AAELEL,Lido_Medic Plastr 5%,1,144.84,133.8881,60,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98033,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98043,0407030ACBBAAAA,Versatis_Medic Plastr 5%,2,48.28,44.6502,20,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98045,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,12.07,11.1688,5,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98049,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98053,1502010J0AAELEL,Lido_Medic Plastr 5%,1,144.84,133.8881,60,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98056,1502010J0AAELEL,Lido_Medic Plastr 5%,2,96.56,89.2754,40,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6A6,W98057,1502010J0AAELEL,Lido_Medic Plastr 5%,5,301.75,278.97,125,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95010,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,48.28,44.6377,20,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95010,1502010J0AAELEL,Lido_Medic Plastr 5%,17,1351.84,1249.7181,560,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95012,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95017,0407030ACBBAAAA,Versatis_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95017,1502010J0AAELEL,Lido_Medic Plastr 5%,13,1122.51,1037.6984,465,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95018,1502010J0AAELEL,Lido_Medic Plastr 5%,3,362.1,334.7265,150,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95034,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95035,0407030ACBBAAAA,Versatis_Medic Plastr 5%,2,96.56,89.2754,40,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95035,1502010J0AAELEL,Lido_Medic Plastr 5%,20,1520.82,1405.9438,630,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95037,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95041,0407030ACBBAAAA,Versatis_Medic Plastr 5%,2,217.26,200.8384,90,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95063,0407030ACBBAAAA,Versatis_Medic Plastr 5%,3,217.26,200.8509,90,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95064,1502010J0AAELEL,Lido_Medic Plastr 5%,3,217.26,200.8509,90,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95070,0407030ACBBAAAA,Versatis_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95070,1502010J0AAELEL,Lido_Medic Plastr 5%,7,506.94,468.6521,210,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A3,6B3,W95079,1502010J0AAELEL,Lido_Medic Plastr 5%,3,229.33,212.0072,95,0,0,201901,ABERTAWE BRO MORGANNWG UNIVERSITY HEALTH BOARD,01.01.2019
7A7,6C4,W96001,1502010J0AAELEL,Lido_Medic Plastr 5%,4,289.68,267.8012,120,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96002,0407030ACBBAAAA,Versatis_Medic Plastr 5%,4,289.68,267.8012,120,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96002,1502010J0AAELEL,Lido_Medic Plastr 5%,46,2522.63,2332.2417,1045,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96003,0407030ACBBAAAA,Versatis_Medic Plastr 5%,3,301.75,278.945,125,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96003,1502010J0AAELEL,Lido_Medic Plastr 5%,27,1919.11,1774.1707,795,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96004,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96005,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96005,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96006,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96007,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96010,0407030ACBBAAAA,Versatis_Medic Plastr 5%,3,217.26,200.8509,90,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96010,1502010J0AAELEL,Lido_Medic Plastr 5%,6,434.52,401.7018,180,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96011,1502010J0AAELEL,Lido_Medic Plastr 5%,7,724.2,669.4655,300,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96012,0407030ACBBAAAA,Versatis_Medic Plastr 5%,11,543.15,502.171,225,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96012,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96013,1502010J0AAELEL,Lido_Medic Plastr 5%,3,217.26,200.8509,90,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96015,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96015,1502010J0AAELEL,Lido_Medic Plastr 5%,1,144.84,133.8881,60,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96016,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96017,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A7,6C4,W96017,1502010J0AAELEL,Lido_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,POWYS TEACHING HEALTH BOARD,01.01.2019
7A5,6A9,W95001,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95001,1502010J0AAELEL,Lido_Medic Plastr 5%,2,144.84,133.9006,60,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95004,1502010J0AAELEL,Lido_Medic Plastr 5%,6,603.5,557.89,250,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95007,1502010J0AAELEL,Lido_Medic Plastr 5%,5,277.61,256.6574,115,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95011,0407030ACBBAAAA,Versatis_Medic Plastr 5%,4,289.68,267.8012,120,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95011,1502010J0AAELEL,Lido_Medic Plastr 5%,12,1098.37,1015.3733,455,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95014,0407030ACBBAAAA,Versatis_Medic Plastr 5%,5,362.1,334.7515,150,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95014,1502010J0AAELEL,Lido_Medic Plastr 5%,4,241.4,223.176,100,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95016,1502010J0AAELEL,Lido_Medic Plastr 5%,3,289.68,267.7887,120,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95019,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95019,1502010J0AAELEL,Lido_Medic Plastr 5%,4,289.68,267.8012,120,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95020,1502010J0AAELEL,Lido_Medic Plastr 5%,3,241.4,223.1635,100,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95024,1502010J0AAELEL,Lido_Medic Plastr 5%,4,325.89,301.2701,135,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95025,1502010J0AAELEL,Lido_Medic Plastr 5%,5,362.1,334.7515,150,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95027,1502010J0AAELEL,Lido_Medic Plastr 5%,10,784.55,725.2845,325,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95029,1502010J0AAELEL,Lido_Medic Plastr 5%,5,265.54,245.5011,110,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95030,0407030ACBBAAAA,Versatis_Medic Plastr 5%,10,724.2,669.503,300,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95030,1502010J0AAELEL,Lido_Medic Plastr 5%,3,217.26,200.8509,90,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
7A5,6A9,W95036,0407030ACBBAAAA,Versatis_Medic Plastr 5%,1,72.42,66.9503,30,0,0,201901,CWM TAF UNIVERSITY HEALTH BOARD,01.01.2019
